Sat Mar 31 13:59:37 2018 -0700,dist
Sat Mar 31 13:55:40 2018 -0700,fixes 25918
Sat Mar 17 16:44:58 2018 -0700,Separate issue templates add support doc 25705
Sun Mar 4 11:16:54 2018 -0800,Update blockquote migration docs to reflect 22949
Sun Mar 4 11:07:31 2018 -0800,Fix 25746
Sat Mar 3 14:10:49 2018 -0800,dist
Sat Feb 24 12:46:23 2018 -0800,Fixes 25703
Sat Feb 24 12:44:44 2018 -0800,dist
Sat Feb 24 12:38:51 2018 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Mon Feb 19 18:15:44 2018 -0800,make it a var
Mon Feb 19 18:14:50 2018 -0800,Merge branch nav divider mixin of https github com ysds bootstrap into ysds nav divider mixin
Mon Feb 19 15:04:55 2018 -0800,Merge branch accordion borders of https github com andresgalante bootstrap into v4 dev
Mon Feb 19 14:50:56 2018 -0800,dist
Mon Feb 19 14:40:59 2018 -0800,Custom range input 25600
Sun Feb 11 15:09:05 2018 -0800,Fix border radius on Browse button for custom file input inside input groups 25356
Sun Feb 11 15:05:50 2018 -0800,Update sr only mixin and utility 25197
Sun Feb 11 14:53:29 2018 -0800,dist
Sat Feb 3 10:02:14 2018 +0200,Clarify migration docs to remove mention of table responsive being for the parent element vs the table element itself 25539
Fri Feb 2 22:38:01 2018 -0800,close 25534
Fri Feb 2 14:25:47 2018 +0200,Override custom select width in form inline 25414
Sun Jan 21 22:51:08 2018 -0800,Feature Add carousel fade option 22958
Sun Jan 21 22:40:55 2018 -0800,v4 1 Add dropdown item text 22965
Sun Jan 21 12:16:17 2018 -0800,Document flex fill class in flex utils
Sun Jan 21 12:15:12 2018 -0800,Use variables for theme color level function
Sat Jan 20 15:11:19 2018 -0800,tweak html
Sat Jan 20 15:10:19 2018 -0800,rearrange and override extra borders
Sat Jan 20 15:06:02 2018 -0800,Merge branch borderless table of https github com Varunram bootstrap into Varunram borderless table
Sat Jan 20 12:16:37 2018 -0800,dist
Thu Jan 18 10:29:48 2018 -0800,Remove Pre from Nuget install info since we re stable now cc supergibbs
Thu Jan 18 10:24:51 2018 -0800,Bump version to 4 0 0
Wed Jan 17 23:00:27 2018 -0800,Restore sidebar nav link to Approach page
Wed Jan 17 17:37:06 2018 -0800,dist
Wed Jan 17 17:35:48 2018 -0800,Consistently sized 960x600 wide images
Wed Jan 17 17:35:48 2018 -0800,Only 2 col on sm
Wed Jan 17 17:29:28 2018 -0800,Prevent print utils from overriding all other display utils 25269
Thu Jan 18 01:45:25 2018 +0200,Outline button hover color 25339
Tue Jan 16 20:21:13 2018 -0800,dist
Mon Jan 15 21:44:04 2018 -0800,Mention input group text in migration docs 25325
Mon Jan 15 21:42:33 2018 -0800,Adjust language
Mon Jan 15 21:39:27 2018 -0800,Merge branch form check input validation of https github com supergibbs bootstrap into supergibbs form check input validation
Mon Jan 15 19:41:07 2018 -0800,closes 25280
Mon Jan 15 09:19:12 2018 +0200,Add example of a Spanish translation for custom file input 25302
Mon Jan 15 08:57:10 2018 +0200,Add display utilities to bootstrap grid scss 25308
Sun Jan 14 20:08:58 2018 -0800,Update copyright for 2k18 25303
Sun Jan 14 20:07:57 2018 -0800,Theming docs update 25300
Sun Jan 14 16:58:18 2018 -0800,one more img compression
Sun Jan 14 16:06:52 2018 -0800,Examples updates 24898
Sun Jan 14 15:58:16 2018 -0800,dist
Sat Jan 13 19:18:41 2018 -0800,dist
Sat Jan 13 18:58:48 2018 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Sun Jan 14 02:34:31 2018 +0200,Add new Approach docs page 25165
Fri Jan 12 17:32:56 2018 -0800,Merge branch custom check disabled of https github com gijsbotje bootstrap into v4 dev
Thu Jan 11 22:42:40 2018 -0800,dist
Thu Jan 11 10:12:15 2018 +0000,Deprecate hover media query shim and mixins 25270
